id,info
4576,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1938"", ""begin_date"": 1938, ""nationality"": ""American"", ""display_name"": ""Ben Sakoguchi"", ""constituent_id"": 5119}"
4577,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1954"", ""begin_date"": 1954, ""nationality"": ""American"", ""display_name"": ""Jack Sal"", ""constituent_id"": 5120}"
4900,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1957, ""wiki_qid"": null, ""artist_bio"": ""Dutch, 1881–1957"", ""begin_date"": 1881, ""nationality"": ""Dutch"", ""display_name"": ""J. Sluijters"", ""constituent_id"": 5473}"
4578,"{""ulan"": 500117567, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q2662098"", ""artist_bio"": ""Sudanese, born 1930"", ""begin_date"": 1930, ""nationality"": ""Sudanese"", ""display_name"": ""Ibrahim El-Salahi"", ""constituent_id"": 5121}"
4579,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1955, ""wiki_qid"": null, ""artist_bio"": ""American, 1911–1955"", ""begin_date"": 1911, ""nationality"": ""American"", ""display_name"": ""Attilio Salemme"", ""constituent_id"": 5122}"
4580,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British"", ""begin_date"": 0, ""nationality"": ""British"", ""display_name"": ""Charles Salisbury"", ""constituent_id"": 5123}"
4581,"{""ulan"": 500027321, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q2637678"", ""artist_bio"": ""American, born 1952"", ""begin_date"": 1952, ""nationality"": ""American"", ""display_name"": ""David Salle"", ""constituent_id"": 5124}"
4582,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1945"", ""begin_date"": 1945, ""nationality"": ""American"", ""display_name"": ""Steve Salmieri"", ""constituent_id"": 5125}"
4583,"{""ulan"": 500001168, ""gender"": ""Male"", ""end_date"": 1944, ""wiki_qid"": ""Q65454"", ""artist_bio"": ""German, 1886–1944"", ""begin_date"": 1886, ""nationality"": ""German"", ""display_name"": ""Erich Salomon"", ""constituent_id"": 5126}"
4584,"{""ulan"": 500020879, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q1701673"", ""artist_bio"": ""British, born 1937"", ""begin_date"": 1937, ""nationality"": ""British"", ""display_name"": ""John Salt"", ""constituent_id"": 5127}"
4585,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1961, ""wiki_qid"": null, ""artist_bio"": ""Danish, 1889–1961"", ""begin_date"": 1889, ""nationality"": ""Danish"", ""display_name"": ""Axel Salto"", ""constituent_id"": 5128}"
4586,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Italian, born 1935"", ""begin_date"": 1935, ""nationality"": ""Italian"", ""display_name"": ""Alberto Salvati"", ""constituent_id"": 5129}"
4587,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1952"", ""begin_date"": 1952, ""nationality"": ""American"", ""display_name"": ""Dana Salvo"", ""constituent_id"": 5131}"
4588,"{""ulan"": 500021064, ""gender"": ""Male"", ""end_date"": 1872, ""wiki_qid"": ""Q767017"", ""artist_bio"": ""French, 1824–1872"", ""begin_date"": 1824, ""nationality"": ""French"", ""display_name"": ""Auguste Salzmann"", ""constituent_id"": 5132}"
4589,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2004, ""wiki_qid"": null, ""artist_bio"": ""Indian, 1926–2004"", ""begin_date"": 1926, ""nationality"": ""Indian"", ""display_name"": ""Mohan B. Samant"", ""constituent_id"": 5133}"
4590,"{""ulan"": 500021682, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q663175"", ""artist_bio"": ""American, born Greece 1936"", ""begin_date"": 1936, ""nationality"": ""American"", ""display_name"": ""Lucas Samaras"", ""constituent_id"": 5134}"
4750,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1989, ""wiki_qid"": null, ""artist_bio"": ""British, 1913–1989"", ""begin_date"": 1913, ""nationality"": ""British"", ""display_name"": ""William Scott"", ""constituent_id"": 5303}"
4591,"{""ulan"": 500034101, ""gender"": ""Male"", ""end_date"": 1995, ""wiki_qid"": ""Q3915676"", ""artist_bio"": ""Italian, 1924–1995"", ""begin_date"": 1924, ""nationality"": ""Italian"", ""display_name"": ""Roberto Sambonet"", ""constituent_id"": 5136}"
4592,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Brazilian, born 1928"", ""begin_date"": 1928, ""nationality"": ""Brazilian"", ""display_name"": ""Gilván Samico"", ""constituent_id"": 5137}"
4593,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1972, ""wiki_qid"": null, ""artist_bio"": ""American, 1907-1972"", ""begin_date"": 1907, ""nationality"": ""American"", ""display_name"": ""Ralph Samuels"", ""constituent_id"": 5138}"
4594,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Spanish, born 1939"", ""begin_date"": 1939, ""nationality"": ""Spanish"", ""display_name"": ""America Sanchez"", ""constituent_id"": 5139}"
4595,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1999, ""wiki_qid"": null, ""artist_bio"": ""American, 1921–1999"", ""begin_date"": 1921, ""nationality"": ""American"", ""display_name"": ""Emilio Sanchez"", ""constituent_id"": 5140}"
4596,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2003, ""wiki_qid"": null, ""artist_bio"": ""Venezuelan, 1930–2003"", ""begin_date"": 1930, ""nationality"": ""Venezuelan"", ""display_name"": ""Humberto Jaimes Sanchez"", ""constituent_id"": 5141}"
4597,"{""ulan"": 500032779, ""gender"": ""Male"", ""end_date"": 2003, ""wiki_qid"": ""Q1452504"", ""artist_bio"": ""American, 1943–2003"", ""begin_date"": 1943, ""nationality"": ""American"", ""display_name"": ""Fred Sandback"", ""constituent_id"": 5143}"
4598,"{""ulan"": 500045670, ""gender"": ""Male"", ""end_date"": 1984, ""wiki_qid"": ""Q480473"", ""artist_bio"": ""Dutch, 1897–1984"", ""begin_date"": 1897, ""nationality"": ""Dutch"", ""display_name"": ""Willem Jacob Henri Berend Sandberg"", ""constituent_id"": 5144}"
4599,"{""ulan"": 500008096, ""gender"": ""Male"", ""end_date"": 1964, ""wiki_qid"": ""Q61530"", ""artist_bio"": ""German, 1876–1964"", ""begin_date"": 1876, ""nationality"": ""German"", ""display_name"": ""August Sander"", ""constituent_id"": 5145}"
4600,"{""ulan"": 500013748, ""gender"": ""Male"", ""end_date"": 1975, ""wiki_qid"": ""Q20089904"", ""artist_bio"": ""American, 1906–1975"", ""begin_date"": 1906, ""nationality"": ""American"", ""display_name"": ""Ludwig Sander"", ""constituent_id"": 5146}"
4601,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Canadian, born 1935"", ""begin_date"": 1935, ""nationality"": ""Canadian"", ""display_name"": ""Benita Sanders"", ""constituent_id"": 5147}"
4602,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q6276070"", ""artist_bio"": ""American, born 1921"", ""begin_date"": 1921, ""nationality"": ""American"", ""display_name"": ""Joop Sanders"", ""constituent_id"": 5148}"
4603,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1947"", ""begin_date"": 1947, ""nationality"": ""American"", ""display_name"": ""Douglas Sandhage"", ""constituent_id"": 5149}"
4604,"{""ulan"": 500060402, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q688205"", ""artist_bio"": ""German"", ""begin_date"": 0, ""nationality"": ""German"", ""display_name"": ""Armin Sandig"", ""constituent_id"": 5150}"
4605,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1943"", ""begin_date"": 1943, ""nationality"": ""American"", ""display_name"": ""Barbara Sandler"", ""constituent_id"": 5151}"
4606,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1942"", ""begin_date"": 1942, ""nationality"": ""American"", ""display_name"": ""Arturo Sandoval"", ""constituent_id"": 5152}"
4607,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Nationality unknown"", ""begin_date"": 0, ""nationality"": ""Nationality unknown"", ""display_name"": ""Rolf Sandquist"", ""constituent_id"": 5153}"
4608,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1964, ""wiki_qid"": null, ""artist_bio"": ""Italian, 1900–1964"", ""begin_date"": 1900, ""nationality"": ""Italian"", ""display_name"": ""Alberto Sani"", ""constituent_id"": 5154}"
4609,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Spanish, born 1929"", ""begin_date"": 1929, ""nationality"": ""Spanish"", ""display_name"": ""Juvenal Sansó"", ""constituent_id"": 5155}"
4610,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Brazilian"", ""begin_date"": 0, ""nationality"": ""Brazilian"", ""display_name"": ""Tomas Santa Rosa Junior"", ""constituent_id"": 5157}"
4611,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Nationality unknown"", ""begin_date"": 0, ""nationality"": ""Nationality unknown"", ""display_name"": ""Jerry Santbergen"", ""constituent_id"": 5158}"
4612,"{""ulan"": 500011427, ""gender"": ""Male"", ""end_date"": 1990, ""wiki_qid"": ""Q470405"", ""artist_bio"": ""Italian, 1907–1990"", ""begin_date"": 1907, ""nationality"": ""Italian"", ""display_name"": ""Giuseppe Santomaso"", ""constituent_id"": 5160}"
4613,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Italian, born 1933"", ""begin_date"": 1933, ""nationality"": ""Italian"", ""display_name"": ""Pasquale Santoro"", ""constituent_id"": 5161}"
4614,"{""ulan"": 500260416, ""gender"": ""Male"", ""end_date"": 2015, ""wiki_qid"": ""Q64699"", ""artist_bio"": ""German, 1932–2015"", ""begin_date"": 1932, ""nationality"": ""German"", ""display_name"": ""Richard Sapper"", ""constituent_id"": 5162}"
4615,"{""ulan"": 500007856, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q16106789"", ""artist_bio"": ""American, born 1944"", ""begin_date"": 1944, ""nationality"": ""American"", ""display_name"": ""Alan Saret"", ""constituent_id"": 5163}"
4616,"{""ulan"": 500253456, ""gender"": ""Male"", ""end_date"": 1985, ""wiki_qid"": ""Q1525125"", ""artist_bio"": ""Italian, 1912–1985"", ""begin_date"": 1912, ""nationality"": ""Italian"", ""display_name"": ""Gino Sarfatti"", ""constituent_id"": 5164}"
4617,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""French, born 1938"", ""begin_date"": 1938, ""nationality"": ""French"", ""display_name"": ""Sarkis (Sarkis Zabunyan)"", ""constituent_id"": 5166}"
4618,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1928"", ""begin_date"": 1928, ""nationality"": ""American"", ""display_name"": ""Paul Sarkisian"", ""constituent_id"": 5167}"
4619,"{""ulan"": 500102782, ""gender"": ""Male"", ""end_date"": 2006, ""wiki_qid"": ""Q2703990"", ""artist_bio"": ""Finnish, 1926–2006"", ""begin_date"": 1926, ""nationality"": ""Finnish"", ""display_name"": ""Timo Sarpaneva"", ""constituent_id"": 5168}"
4620,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Italian, born1938"", ""begin_date"": 1938, ""nationality"": ""American"", ""display_name"": ""Enrico Sarsini"", ""constituent_id"": 5169}"
4621,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Japanese, born 1956"", ""begin_date"": 1956, ""nationality"": ""Japanese"", ""display_name"": ""Takao Sasai"", ""constituent_id"": 5170}"
4622,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2000, ""wiki_qid"": null, ""artist_bio"": ""Italian, 1912–2000"", ""begin_date"": 1912, ""nationality"": ""Italian"", ""display_name"": ""Aligi Sassu"", ""constituent_id"": 5171}"
4623,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1994, ""wiki_qid"": null, ""artist_bio"": ""Japanese, 1936–1994"", ""begin_date"": 1936, ""nationality"": ""Japanese"", ""display_name"": ""Ado Sato"", ""constituent_id"": 5172}"
4624,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Japanese, born 1944"", ""begin_date"": 1944, ""nationality"": ""Japanese"", ""display_name"": ""Koichi Sato"", ""constituent_id"": 5173}"
4625,"{""ulan"": 500099820, ""gender"": ""Male"", ""end_date"": 1978, ""wiki_qid"": ""Q16235259"", ""artist_bio"": ""Japanese, 1906–1978"", ""begin_date"": 1906, ""nationality"": ""Japanese"", ""display_name"": ""Key Sato"", ""constituent_id"": 5174}"
4626,"{""ulan"": 500041676, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q1660697"", ""artist_bio"": ""German, born 1949"", ""begin_date"": 1949, ""nationality"": ""German"", ""display_name"": ""Michel Sauer"", ""constituent_id"": 5176}"
4627,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American"", ""begin_date"": 0, ""nationality"": ""American"", ""display_name"": ""Saul"", ""constituent_id"": 5177}"
4628,"{""ulan"": 500005884, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q3376863"", ""artist_bio"": ""American, born 1934"", ""begin_date"": 1934, ""nationality"": ""American"", ""display_name"": ""Peter Saul"", ""constituent_id"": 5178}"
4629,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1954"", ""begin_date"": 1954, ""nationality"": ""American"", ""display_name"": ""David Saunders"", ""constituent_id"": 5179}"
4630,"{""ulan"": 500028910, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q7299135"", ""artist_bio"": ""American, born 1934"", ""begin_date"": 1934, ""nationality"": ""American"", ""display_name"": ""Raymond Saunders"", ""constituent_id"": 5180}"
4631,"{""ulan"": 500029593, ""gender"": ""Male"", ""end_date"": 1998, ""wiki_qid"": ""Q528511"", ""artist_bio"": ""Spanish, 1930–1998"", ""begin_date"": 1930, ""nationality"": ""Spanish"", ""display_name"": ""Antonio Saura"", ""constituent_id"": 5181}"
4632,"{""ulan"": 500005101, ""gender"": ""Male"", ""end_date"": 1909, ""wiki_qid"": ""Q11723097"", ""artist_bio"": ""American, born England. 1832–1909"", ""begin_date"": 1832, ""nationality"": ""American"", ""display_name"": ""C. R. Savage"", ""constituent_id"": 5182}"
4633,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 2005, ""wiki_qid"": null, ""artist_bio"": ""American, 1927–2005"", ""begin_date"": 1927, ""nationality"": ""American"", ""display_name"": ""Naomi Savage"", ""constituent_id"": 5183}"
4634,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1995, ""wiki_qid"": null, ""artist_bio"": ""Italian, 1911–1995"", ""begin_date"": 1911, ""nationality"": ""Italian"", ""display_name"": ""Angelo Savelli"", ""constituent_id"": 5184}"
4635,"{""ulan"": 500112914, ""gender"": ""Male"", ""end_date"": 2002, ""wiki_qid"": ""Q555445"", ""artist_bio"": ""French, 1907–2002"", ""begin_date"": 1907, ""nationality"": ""French"", ""display_name"": ""Raymond Savignac"", ""constituent_id"": 5185}"
4636,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1950"", ""begin_date"": 1950, ""nationality"": ""American"", ""display_name"": ""Tad Savinar"", ""constituent_id"": 5186}"
4637,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Nationality unknown"", ""begin_date"": 0, ""nationality"": ""Nationality unknown"", ""display_name"": ""Robert Savoie"", ""constituent_id"": 5187}"
4638,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1998, ""wiki_qid"": null, ""artist_bio"": ""Japanese, 1933–1998"", ""begin_date"": 1933, ""nationality"": ""Japanese"", ""display_name"": ""Sawada Tetsuro"", ""constituent_id"": 5188}"
4639,"{""ulan"": 500056281, ""gender"": ""Male"", ""end_date"": 2012, ""wiki_qid"": ""Q6149861"", ""artist_bio"": ""Polish, 1946–2012"", ""begin_date"": 1946, ""nationality"": ""Polish"", ""display_name"": ""Jan Sawka"", ""constituent_id"": 5189}"
4640,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Romanian"", ""begin_date"": 0, ""nationality"": ""Romanian"", ""display_name"": ""Dietrich Sayler"", ""constituent_id"": 5190}"
4641,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1954"", ""begin_date"": 1954, ""nationality"": ""American"", ""display_name"": ""Jeffrey Scales"", ""constituent_id"": 5191}"
4642,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1986, ""wiki_qid"": null, ""artist_bio"": ""Italian, 1922–1986"", ""begin_date"": 1922, ""nationality"": ""Italian"", ""display_name"": ""Emilio Scanavino"", ""constituent_id"": 5193}"
4643,"{""ulan"": 500076393, ""gender"": ""Male"", ""end_date"": 2001, ""wiki_qid"": ""Q6093577"", ""artist_bio"": ""American, 1932–2001"", ""begin_date"": 1932, ""nationality"": ""American"", ""display_name"": ""Italo Scanga"", ""constituent_id"": 5194}"
4644,"{""ulan"": 500008047, ""gender"": ""Female"", ""end_date"": 1975, ""wiki_qid"": ""Q5158604"", ""artist_bio"": ""American, 1900–1975"", ""begin_date"": 1900, ""nationality"": ""American"", ""display_name"": ""Concetta Scaravaglione"", ""constituent_id"": 5195}"
4645,"{""ulan"": 500069992, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": ""Q383551"", ""artist_bio"": ""Italian, born 1937"", ""begin_date"": 1937, ""nationality"": ""Italian"", ""display_name"": ""Afra Scarpa"", ""constituent_id"": 5196}"
4646,"{""ulan"": 500026810, ""gender"": ""Male"", ""end_date"": 1978, ""wiki_qid"": ""Q51137"", ""artist_bio"": ""Italian, 1906–1978"", ""begin_date"": 1906, ""nationality"": ""Italian"", ""display_name"": ""Carlo Scarpa"", ""constituent_id"": 5197}"
4647,"{""ulan"": 500094099, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q1681970"", ""artist_bio"": ""Italian, born 1935"", ""begin_date"": 1935, ""nationality"": ""Italian"", ""display_name"": ""Tobia Scarpa"", ""constituent_id"": 5198}"
4648,"{""ulan"": 500090681, ""gender"": ""Male"", ""end_date"": 2007, ""wiki_qid"": ""Q7406692"", ""artist_bio"": ""American, 1919–2007"", ""begin_date"": 1919, ""nationality"": ""American"", ""display_name"": ""Salvatore Scarpitta"", ""constituent_id"": 5199}"
4649,"{""ulan"": 500030368, ""gender"": ""Male"", ""end_date"": 1982, ""wiki_qid"": ""Q703331"", ""artist_bio"": ""German, 1894–1982"", ""begin_date"": 1894, ""nationality"": ""German"", ""display_name"": ""Christian Schad"", ""constituent_id"": 5200}"
